match,teams,score,ht_score,date,formations,players
75097,"['Leeds', 'West Ham']","['2', '2']","['1', '1']",Wed 4 Jan 2023,"['4-2-3-1', '4-3-3']","[['Illan Meslier', 'Goalkeeper', '66378'], ['Pascal Struijk', 'Defender', '33124'], ['Luke Ayling', 'Defender', '3314'], ['Liam Cooper', 'Defender', '3622'], ['Robin Koch', 'Defender', '26220'], ['Tyler Adams', 'Midfielder', '42894'], ['Wilfried Gnonto', 'Midfielder', '68676'], ['Brenden Aaronson', 'Midfielder', '63289'], ['Crysencio Summerville', 'Midfielder', '65961'], ['Marc Roca', 'Midfielder', '22656'], ['Rodrigo', 'Forward', '4095'], ['Lukasz Fabianski', 'Goalkeeper', '3309'], ['Nayef Aguerd', 'Defender', '108628'], ['Thilo Kehrer', 'Defender', '11189'], ['Craig Dawson', 'Defender', '4198'], ['Vladimír Coufal', 'Defender', '7336'], ['Tomás Soucek', 'Midfielder', '25183'], ['Lucas Paquetá', 'Midfielder', '55776'], ['Declan Rice', 'Midfielder', '15202'], ['Gianluca Scamacca', 'Forward', '11434'], ['Jarrod Bowen', 'Forward', '8868'], ['Pablo Fornals', 'Forward', '25246']]"
75098,"['Leicester', 'Fulham']","['0', '1']","['0', '1']",Tue 3 Jan 2023,"['4-2-3-1', '4-2-3-1']","[['Danny Ward', 'Goalkeeper', '4522'], ['Daniel Amartey', 'Defender', '12306'], ['Luke Thomas', 'Defender', '23796'], ['Timothy Castagne', 'Defender', '6712'], ['Wout Faes', 'Defender', '20566'], ['Boubakary Soumaré', 'Midfielder', '50247'], ['Ayoze Pérez', 'Midfielder', '10487'], ['Youri Tielemans', 'Midfielder', '5865'], ['Harvey Barnes', 'Midfielder', '14716'], ['Wilfred Ndidi', 'Midfielder', '20479'], ['Jamie Vardy', 'Forward', '8979'], ['Bernd Leno', 'Goalkeeper', '4985'], ['Tim Ream', 'Defender', '4276'], ['Tosin Adarabioyo', 'Defender', '13549'], ['Kenny Tete', 'Defender', '4880'], ['Antonee Robinson', 'Defender', '14624'], ['Willian', 'Midfielder', '4748'], ['Bobby De Cordova-Reid', 'Midfielder', '8192'], ['Andreas Pereira', 'Midfielder', '10476'], ['Harrison Reed', 'Midfielder', '4818'], ['João Palhinha', 'Midfielder', '19858'], ['Aleksandar Mitrovic', 'Forward', '5879']]"
75099,"['Man Utd', 'Bournemouth']","['3', '0']","['1', '0']",Tue 3 Jan 2023,"['4-2-3-1', '4-4-2']","[['David de Gea', 'Goalkeeper', '4330'], ['Aaron Wan-Bissaka', 'Defender', '14164'], ['Luke Shaw', 'Defender', '4608'], ['Harry Maguire', 'Defender', '9566'], ['Victor Lindelöf', 'Defender', '5066'], ['Bruno Fernandes', 'Midfielder', '23396'], ['Christian Eriksen', 'Midfielder', '4845'], ['Marcus Rashford', 'Midfielder', '13565'], ['Donny van de Beek', 'Midfielder', '11031'], ['Casemiro', 'Midfielder', '5793'], ['Anthony Martial', 'Forward', '11272'], ['Mark Travers', 'Goalkeeper', '50453'], ['Chris Mepham', 'Defender', '14063'], ['Marcos Senesi', 'Defender', '54989'], ['Adam Smith', 'Defender', '3512'], ['Lloyd Kelly', 'Defender', '21585'], ['Ryan Christie', 'Midfielder', '15572'], ['Jaidon Anthony', 'Midfielder', '50460'], ['Jefferson Lerma', 'Midfielder', '37776'], ['Lewis Cook', 'Midfielder', '10766'], ['Dominic Solanke', 'Forward', '10443'], ['Philip Billing', 'Forward', '8882']]"
75100,"['Southampton', ""Nott'm Forest""]","['0', '1']","['0', '1']",Wed 4 Jan 2023,"['3-1-4-2', '4-3-1-2']","[['Gavin Bazunu', 'Goalkeeper', '63840'], ['Armel Bella-Kotchap', 'Defender', '108325'], ['Lyanco', 'Defender', '49961'], ['Mohammed Salisu', 'Defender', '51775'], ['Kyle Walker-Peters', 'Midfielder', '13815'], ['Mohamed Elyounoussi', 'Midfielder', '15967'], ['James Ward-Prowse', 'Midfielder', '4617'], ['Roméo Lavia', 'Midfielder', '99282'], ['Romain Perraud', 'Midfielder', '21495'], ['Sékou Mara', 'Forward', '127416'], ['Ché Adams', 'Forward', '10905'], ['Dean Henderson', 'Goalkeeper', '13988'], ['Sèrge Aurier', 'Defender', '11293'], ['Willy-Arnaud Boly', 'Defender', '16204'], ['Renan Lodi', 'Defender', '65999'], ['Joe Worrall', 'Defender', '13622'], ['Orel Mangala', 'Midfielder', '49738'], ['Remo Freuler', 'Midfielder', '22624'], ['Morgan Gibbs-White', 'Midfielder', '15259'], ['Ryan Yates', 'Midfielder', '14238'], ['Taiwo Awoniyi', 'Forward', '15340'], ['Brennan Johnson', 'Forward', '49374']]"
75101,"['Aston Villa', 'Leeds']","['2', '1']","['1', '0']",Fri 13 Jan 2023,"['4-4-2', '4-2-3-1']","[['Emiliano Martínez', 'Goalkeeper', '4245'], ['Tyrone Mings', 'Defender', '8900'], ['Ashley Young', 'Defender', '3062'], ['Lucas Digne', 'Defender', '5758'], ['Ezri Konsa', 'Defender', '13274'], ['Douglas Luiz', 'Midfielder', '24626'], ['Boubacar Kamara', 'Midfielder', '25067'], ['Jacob Ramsey', 'Midfielder', '19888'], ['Leon Bailey', 'Midfielder', '20489'], ['Emiliano Buendía', 'Forward', '26408'], ['Ollie Watkins', 'Forward', '8658'], ['Illan Meslier', 'Goalkeeper', '66378'], ['Liam Cooper', 'Defender', '3622'], ['Luke Ayling', 'Defender', '3314'], ['Pascal Struijk', 'Defender', '33124'], ['Robin Koch', 'Defender', '26220'], ['Jack Harrison', 'Midfielder', '33135'], ['Wilfried Gnonto', 'Midfielder', '68676'], ['Tyler Adams', 'Midfielder', '42894'], ['Marc Roca', 'Midfielder', '22656'], ['Brenden Aaronson', 'Midfielder', '63289'], ['Rodrigo', 'Forward', '4095']]"
75102,"['Brentford', 'Bournemouth']","['2', '0']","['1', '0']",Sat 14 Jan 2023,"['4-3-3', '4-4-1-1']","[['David Raya', 'Goalkeeper', '7975'], ['Ben Mee', 'Defender', '3909'], ['Ethan Pinnock', 'Defender', '22043'], ['Kristoffer Ajer', 'Defender', '20113'], ['Vitaly Janelt', 'Defender', '23194'], ['Christian Nørgaard', 'Midfielder', '42331'], ['Mathias Jensen', 'Midfielder', '49726'], ['Josh Dasilva', 'Midfielder', '14457'], ['Yoane Wissa', 'Forward', '117497'], ['Ivan Toney', 'Forward', '9246'], ['Bryan Mbeumo', 'Forward', '66360'], ['Neto', 'Goalkeeper', '6593'], ['Marcos Senesi', 'Defender', '54989'], ['Lloyd Kelly', 'Defender', '21585'], ['Jack Stacey', 'Defender', '10881'], ['Chris Mepham', 'Defender', '14063'], ['Jaidon Anthony', 'Midfielder', '50460'], ['Ryan Christie', 'Midfielder', '15572'], ['Lewis Cook', 'Midfielder', '10766'], ['Jefferson Lerma', 'Midfielder', '37776'], ['Kieffer Moore', 'Forward', '10076'], ['Philip Billing', 'Forward', '8882']]"
75103,"['Brighton', 'Liverpool']","['3', '0']","['0', '0']",Sat 14 Jan 2023,"['4-2-3-1', '4-1-2-1-2']","[['Robert Sánchez', 'Goalkeeper', '14538'], ['Lewis Dunk', 'Defender', '8163'], ['Pascal Groß', 'Defender', '22542'], ['Pervis Estupiñán', 'Defender', '31904'], ['Levi Colwill', 'Defender', '51229'], ['Moisés Caicedo', 'Midfielder', '112203'], ['Kaoru Mitoma', 'Midfielder', '117732'], ['Adam Lallana', 'Midfielder', '4618'], ['Solly March', 'Midfielder', '8171'], ['Alexis Mac Allister', 'Midfielder', '63633'], ['Evan Ferguson', 'Forward', '71590'], ['Alisson Becker', 'Goalkeeper', '20559'], ['Ibrahima Konaté', 'Defender', '23593'], ['Trent Alexander-Arnold', 'Defender', '14732'], ['Joël Matip', 'Defender', '5375'], ['Andy Robertson', 'Defender', '10458'], ['Fabinho', 'Midfielder', '11247'], ['Alex Oxlade-Chamberlain', 'Midfielder', '4252'], ['Thiago Alcântara', 'Midfielder', '5264'], ['Jordan Henderson', 'Midfielder', '3712'], ['Cody Gakpo', 'Forward', '32894'], ['Mohamed Salah', 'Forward', '5178']]"
75104,"['Chelsea', 'Crystal Palace']","['1', '0']","['0', '0']",Sun 15 Jan 2023,"['4-2-3-1', '4-2-3-1']","[['Kepa', 'Goalkeeper', '11373'], ['Lewis Hall', 'Defender', '108922'], ['Thiago Silva', 'Defender', '5754'], ['Benoît Badiashile', 'Defender', '53612'], ['Trevoh Chalobah', 'Defender', '14575'], ['Carney Chukwuemeka', 'Midfielder', '64140'], ['Conor Gallagher', 'Midfielder', '21887'], ['Jorginho', 'Midfielder', '5682'], ['Hakim Ziyech', 'Midfielder', '20750'], ['Mason Mount', 'Midfielder', '14580'], ['Kai Havertz', 'Forward', '20810'], ['Vicente Guaita', 'Goalkeeper', '7548'], ['Joachim Andersen', 'Defender', '26151'], ['Tyrick Mitchell', 'Defender', '24334'], ['Nathaniel Clyne', 'Defender', '4604'], ['Marc Guéhi', 'Defender', '14569'], ['Eberechi Eze', 'Midfielder', '21584'], ['Cheick Doucouré', 'Midfielder', '126670'], ['Michael Olise', 'Midfielder', '32989'], ['Jordan Ayew', 'Midfielder', '5595'], ['Jeffrey Schlupp', 'Midfielder', '8980'], ['Wilfried Zaha', 'Forward', '4539']]"
75105,"['Everton', 'Southampton']","['1', '2']","['1', '0']",Sat 14 Jan 2023,"['3-4-2-1', '4-2-3-1']","[['Jordan Pickford', 'Goalkeeper', '4640'], ['Ben Godfrey', 'Defender', '10968'], ['James Tarkowski', 'Defender', '8143'], ['Conor Coady', 'Defender', '4136'], ['Vitalii Mykolenko', 'Midfielder', '24983'], ['Séamus Coleman', 'Midfielder', '3600'], ['Idrissa Gueye', 'Midfielder', '12582'], ['Amadou Onana', 'Midfielder', '108096'], ['Alex Iwobi', 'Forward', '4717'], ['Dominic Calvert-Lewin', 'Forward', '9576'], ['Demarai Gray', 'Forward', '7946'], ['Gavin Bazunu', 'Goalkeeper', '63840'], ['Duje Caleta-Car', 'Defender', '12314'], ['Kyle Walker-Peters', 'Defender', '13815'], ['Mohammed Salisu', 'Defender', '51775'], ['Lyanco', 'Defender', '49961'], ['Samuel Edozie', 'Midfielder', '66658'], ['Roméo Lavia', 'Midfielder', '99282'], ['Mohamed Elyounoussi', 'Midfielder', '15967'], ['Ibrahima Diallo', 'Midfielder', '49610'], ['James Ward-Prowse', 'Midfielder', '4617'], ['Ché Adams', 'Forward', '10905']]"
75106,"['Man Utd', 'Man City']","['2', '1']","['0', '0']",Sat 14 Jan 2023,"['4-2-3-1', '4-3-3']","[['David de Gea', 'Goalkeeper', '4330'], ['Aaron Wan-Bissaka', 'Defender', '14164'], ['Raphaël Varane', 'Defender', '5782'], ['Tyrell Malacia', 'Defender', '23581'], ['Luke Shaw', 'Defender', '4608'], ['Casemiro', 'Midfielder', '5793'], ['Christian Eriksen', 'Midfielder', '4845'], ['Bruno Fernandes', 'Midfielder', '23396'], ['Marcus Rashford', 'Midfielder', '13565'], ['Fred', 'Midfielder', '5906'], ['Anthony Martial', 'Forward', '11272'], ['Ederson', 'Goalkeeper', '12707'], ['João Cancelo', 'Defender', '5051'], ['Kyle Walker', 'Defender', '3955'], ['Nathan Aké', 'Defender', '4499'], ['Manuel Akanji', 'Defender', '15656'], ['Kevin De Bruyne', 'Midfielder', '4288'], ['Bernardo Silva', 'Midfielder', '5067'], ['Rodri', 'Midfielder', '16286'], ['Phil Foden', 'Forward', '14805'], ['Erling Haaland', 'Forward', '65970'], ['Riyad Mahrez', 'Forward', '8983']]"
75107,"['Newcastle', 'Fulham']","['1', '0']","['0', '0']",Sun 15 Jan 2023,"['4-3-3', '4-2-3-1']","[['Nick Pope', 'Goalkeeper', '10079'], ['Kieran Trippier', 'Defender', '3905'], ['Sven Botman', 'Defender', '49908'], ['Dan Burn', 'Defender', '8707'], ['Fabian Schär', 'Defender', '5220'], ['Bruno Guimarães', 'Midfielder', '74761'], ['Joe Willock', 'Midfielder', '14446'], ['Sean Longstaff', 'Midfielder', '14897'], ['Joelinton', 'Forward', '20607'], ['Callum Wilson', 'Forward', '8454'], ['Miguel Almirón', 'Forward', '54312'], ['Bernd Leno', 'Goalkeeper', '4985'], ['Kenny Tete', 'Defender', '4880'], ['Tim Ream', 'Defender', '4276'], ['Issa Diop', 'Defender', '49884'], ['Layvin Kurzawa', 'Defender', '11248'], ['Andreas Pereira', 'Midfielder', '10476'], ['Bobby De Cordova-Reid', 'Midfielder', '8192'], ['João Palhinha', 'Midfielder', '19858'], ['Harrison Reed', 'Midfielder', '4818'], ['Willian', 'Midfielder', '4748'], ['Aleksandar Mitrovic', 'Forward', '5879']]"
75108,"[""Nott'm Forest"", 'Leicester']","['2', '0']","['0', '0']",Sat 14 Jan 2023,"['4-3-1-2', '4-2-3-1']","[['Dean Henderson', 'Goalkeeper', '13988'], ['Joe Worrall', 'Defender', '13622'], ['Renan Lodi', 'Defender', '65999'], ['Sèrge Aurier', 'Defender', '11293'], ['Scott McKenna', 'Defender', '107869'], ['Orel Mangala', 'Midfielder', '49738'], ['Gustavo Scarpa', 'Midfielder', '32478'], ['Remo Freuler', 'Midfielder', '22624'], ['Ryan Yates', 'Midfielder', '14238'], ['Morgan Gibbs-White', 'Forward', '15259'], ['Brennan Johnson', 'Forward', '49374'], ['Danny Ward', 'Goalkeeper', '4522'], ['Wout Faes', 'Defender', '20566'], ['Luke Thomas', 'Defender', '23796'], ['Daniel Amartey', 'Defender', '12306'], ['Timothy Castagne', 'Defender', '6712'], ['Nampalys Mendy', 'Midfielder', '19617'], ['Wilfred Ndidi', 'Midfielder', '20479'], ['Youri Tielemans', 'Midfielder', '5865'], ['Harvey Barnes', 'Midfielder', '14716'], ['Marc Albrighton', 'Midfielder', '3564'], ['Jamie Vardy', 'Forward', '8979']]"
75109,"['Spurs', 'Arsenal']","['0', '2']","['0', '2']",Sun 15 Jan 2023,"['3-4-2-1', '4-3-3']","[['Hugo Lloris', 'Goalkeeper', '4664'], ['Eric Dier', 'Defender', '4112'], ['Clément Lenglet', 'Defender', '21647'], ['Cristian Romero', 'Defender', '66635'], ['Pierre-Emile Højbjerg', 'Midfielder', '5272'], ['Matt Doherty', 'Midfielder', '4229'], ['Ryan Sessegnon', 'Midfielder', '14656'], ['Pape Sarr', 'Midfielder', '117318'], ['Harry Kane', 'Forward', '3960'], ['Son Heung-Min', 'Forward', '4999'], ['Dejan Kulusevski', 'Forward', '49316'], ['Aaron Ramsdale', 'Goalkeeper', '13703'], ['William Saliba', 'Defender', '66204'], ['Gabriel Magalhães', 'Defender', '50234'], ['Ben White', 'Defender', '14548'], ['Oleksandr Zinchenko', 'Defender', '19620'], ['Thomas Partey', 'Midfielder', '4936'], ['Granit Xhaka', 'Midfielder', '12136'], ['Martin Ødegaard', 'Midfielder', '11419'], ['Bukayo Saka', 'Forward', '49481'], ['Eddie Nketiah', 'Forward', '14451'], ['Gabriel Martinelli', 'Forward', '66104']]"
75110,"['Wolves', 'West Ham']","['1', '0']","['0', '0']",Sat 14 Jan 2023,"['4-2-3-1', '4-3-3']","[['José Sá', 'Goalkeeper', '15715'], ['Nélson Semedo', 'Defender', '16642'], ['Maximilian Kilman', 'Defender', '13522'], ['Hugo Bueno', 'Defender', '66692'], ['Nathan Collins', 'Defender', '24659'], ['Hwang Hee-Chan', 'Midfielder', '20337'], ['Rúben Neves', 'Midfielder', '11180'], ['Matheus Nunes', 'Midfielder', '76204'], ['João Moutinho', 'Midfielder', '11259'], ['Daniel Podence', 'Midfielder', '11362'], ['Matheus Cunha', 'Forward', '51202'], ['Lukasz Fabianski', 'Goalkeeper', '3309'], ['Angelo Ogbonna', 'Defender', '5514'], ['Aaron Cresswell', 'Defender', '8897'], ['Nayef Aguerd', 'Defender', '108628'], ['Vladimír Coufal', 'Defender', '7336'], ['Tomás Soucek', 'Midfielder', '25183'], ['Lucas Paquetá', 'Midfielder', '55776'], ['Declan Rice', 'Midfielder', '15202'], ['Michail Antonio', 'Forward', '9595'], ['Jarrod Bowen', 'Forward', '8868'], ['Pablo Fornals', 'Forward', '25246']]"
75111,"['Arsenal', 'Man Utd']","['3', '2']","['1', '1']",Sun 22 Jan 2023,"['4-3-3', '4-2-3-1']","[['Aaron Ramsdale', 'Goalkeeper', '13703'], ['Oleksandr Zinchenko', 'Defender', '19620'], ['Gabriel Magalhães', 'Defender', '50234'], ['William Saliba', 'Defender', '66204'], ['Ben White', 'Defender', '14548'], ['Thomas Partey', 'Midfielder', '4936'], ['Martin Ødegaard', 'Midfielder', '11419'], ['Granit Xhaka', 'Midfielder', '12136'], ['Bukayo Saka', 'Forward', '49481'], ['Eddie Nketiah', 'Forward', '14451'], ['Gabriel Martinelli', 'Forward', '66104'], ['David de Gea', 'Goalkeeper', '4330'], ['Luke Shaw', 'Defender', '4608'], ['Raphaël Varane', 'Defender', '5782'], ['Aaron Wan-Bissaka', 'Defender', '14164'], ['Lisandro Martínez', 'Defender', '67191'], ['Bruno Fernandes', 'Midfielder', '23396'], ['Antony', 'Midfielder', '75381'], ['Christian Eriksen', 'Midfielder', '4845'], ['Scott McTominay', 'Midfielder', '14824'], ['Marcus Rashford', 'Midfielder', '13565'], ['Wout Weghorst', 'Forward', '20261']]"
75112,"['Bournemouth', ""Nott'm Forest""]","['1', '1']","['1', '0']",Sat 21 Jan 2023,"['4-4-2', '4-3-1-2']","[['Neto', 'Goalkeeper', '6593'], ['Lloyd Kelly', 'Defender', '21585'], ['Jordan Zemura', 'Defender', '49144'], ['Adam Smith', 'Defender', '3512'], ['Jack Stephens', 'Defender', '4612'], ['Joe Rothwell', 'Midfielder', '10580'], ['Dango Ouattara', 'Midfielder', '133890'], ['Jefferson Lerma', 'Midfielder', '37776'], ['Jaidon Anthony', 'Midfielder', '50460'], ['Ryan Christie', 'Forward', '15572'], ['Kieffer Moore', 'Forward', '10076'], ['Wayne Hennessey', 'Goalkeeper', '2569'], ['Joe Worrall', 'Defender', '13622'], ['Renan Lodi', 'Defender', '65999'], ['Willy-Arnaud Boly', 'Defender', '16204'], ['Sèrge Aurier', 'Defender', '11293'], ['Orel Mangala', 'Midfielder', '49738'], ['Remo Freuler', 'Midfielder', '22624'], ['Morgan Gibbs-White', 'Midfielder', '15259'], ['Ryan Yates', 'Midfielder', '14238'], ['Brennan Johnson', 'Forward', '49374'], ['Chris Wood', 'Forward', '3756']]"
75113,"['Crystal Palace', 'Newcastle']","['0', '0']","['0', '0']",Sat 21 Jan 2023,"['4-2-3-1', '4-3-3']","[['Vicente Guaita', 'Goalkeeper', '7548'], ['Marc Guéhi', 'Defender', '14569'], ['Chris Richards', 'Defender', '50842'], ['Joel Ward', 'Defender', '3929'], ['Tyrick Mitchell', 'Defender', '24334'], ['Eberechi Eze', 'Midfielder', '21584'], ['Cheick Doucouré', 'Midfielder', '126670'], ['Jeffrey Schlupp', 'Midfielder', '8980'], ['Wilfried Zaha', 'Midfielder', '4539'], ['Jordan Ayew', 'Midfielder', '5595'], ['Odsonne Édouard', 'Forward', '16788'], ['Nick Pope', 'Goalkeeper', '10079'], ['Dan Burn', 'Defender', '8707'], ['Sven Botman', 'Defender', '49908'], ['Kieran Trippier', 'Defender', '3905'], ['Fabian Schär', 'Defender', '5220'], ['Sean Longstaff', 'Midfielder', '14897'], ['Joe Willock', 'Midfielder', '14446'], ['Bruno Guimarães', 'Midfielder', '74761'], ['Miguel Almirón', 'Forward', '54312'], ['Callum Wilson', 'Forward', '8454'], ['Joelinton', 'Forward', '20607']]"
75114,"['Fulham', 'Spurs']","['0', '1']","['0', '1']",Mon 23 Jan 2023,"['4-2-3-1', '3-4-2-1']","[['Bernd Leno', 'Goalkeeper', '4985'], ['Issa Diop', 'Defender', '49884'], ['Antonee Robinson', 'Defender', '14624'], ['Kenny Tete', 'Defender', '4880'], ['Tim Ream', 'Defender', '4276'], ['Andreas Pereira', 'Midfielder', '10476'], ['Willian', 'Midfielder', '4748'], ['Harrison Reed', 'Midfielder', '4818'], ['Bobby De Cordova-Reid', 'Midfielder', '8192'], ['João Palhinha', 'Midfielder', '19858'], ['Aleksandar Mitrovic', 'Forward', '5879'], ['Hugo Lloris', 'Goalkeeper', '4664'], ['Eric Dier', 'Defender', '4112'], ['Ben Davies', 'Defender', '4408'], ['Cristian Romero', 'Defender', '66635'], ['Emerson Royal', 'Midfielder', '63654'], ['Pierre-Emile Højbjerg', 'Midfielder', '5272'], ['Ivan Perisic', 'Midfielder', '12901'], ['Rodrigo Bentancur', 'Midfielder', '22802'], ['Harry Kane', 'Forward', '3960'], ['Son Heung-Min', 'Forward', '4999'], ['Dejan Kulusevski', 'Forward', '49316']]"
75115,"['Leeds', 'Brentford']","['0', '0']","['0', '0']",Sun 22 Jan 2023,"['4-2-3-1', '3-5-2']","[['Illan Meslier', 'Goalkeeper', '66378'], ['Robin Koch', 'Defender', '26220'], ['Luke Ayling', 'Defender', '3314'], ['Pascal Struijk', 'Defender', '33124'], ['Maximilian Wöber', 'Defender', '16130'], ['Marc Roca', 'Midfielder', '22656'], ['Tyler Adams', 'Midfielder', '42894'], ['Wilfried Gnonto', 'Midfielder', '68676'], ['Jack Harrison', 'Midfielder', '33135'], ['Brenden Aaronson', 'Midfielder', '63289'], ['Rodrigo', 'Forward', '4095'], ['David Raya', 'Goalkeeper', '7975'], ['Ben Mee', 'Defender', '3909'], ['Kristoffer Ajer', 'Defender', '20113'], ['Ethan Pinnock', 'Defender', '22043'], ['Josh Dasilva', 'Midfielder', '14457'], ['Christian Nørgaard', 'Midfielder', '42331'], ['Mathias Jensen', 'Midfielder', '49726'], ['Mads Roerslev', 'Midfielder', '21297'], ['Rico Henry', 'Midfielder', '10947'], ['Bryan Mbeumo', 'Forward', '66360'], ['Ivan Toney', 'Forward', '9246']]"
75116,"['Leicester', 'Brighton']","['2', '2']","['1', '1']",Sat 21 Jan 2023,"['4-4-2', '4-2-3-1']","[['Danny Ward', 'Goalkeeper', '4522'], ['Daniel Amartey', 'Defender', '12306'], ['Timothy Castagne', 'Defender', '6712'], ['Luke Thomas', 'Defender', '23796'], ['Wout Faes', 'Defender', '20566'], ['Nampalys Mendy', 'Midfielder', '19617'], ['Dennis Praet', 'Midfielder', '5860'], ['Youri Tielemans', 'Midfielder', '5865'], ['Harvey Barnes', 'Midfielder', '14716'], ['Jamie Vardy', 'Forward', '8979'], ['Kiernan Dewsbury-Hall', 'Forward', '14706'], ['Robert Sánchez', 'Goalkeeper', '14538'], ['Lewis Dunk', 'Defender', '8163'], ['Jan Paul van Hecke', 'Defender', '76090'], ['Pervis Estupiñán', 'Defender', '31904'], ['Pascal Groß', 'Defender', '22542'], ['Moisés Caicedo', 'Midfielder', '112203'], ['Alexis Mac Allister', 'Midfielder', '63633'], ['Adam Lallana', 'Midfielder', '4618'], ['Kaoru Mitoma', 'Midfielder', '117732'], ['Solly March', 'Midfielder', '8171'], ['Danny Welbeck', 'Forward', '3452']]"
75117,"['Liverpool', 'Chelsea']","['0', '0']","['0', '0']",Sat 21 Jan 2023,"['4-3-3', '3-4-2-1']","[['Alisson Becker', 'Goalkeeper', '20559'], ['Joe Gomez', 'Defender', '10651'], ['James Milner', 'Defender', '2100'], ['Andy Robertson', 'Defender', '10458'], ['Ibrahima Konaté', 'Defender', '23593'], ['Thiago Alcântara', 'Midfielder', '5264'], ['Naby Keïta', 'Midfielder', '12316'], ['Stefan Bajcetic', 'Midfielder', '114296'], ['Mohamed Salah', 'Forward', '5178'], ['Cody Gakpo', 'Forward', '32894'], ['Harvey Elliott', 'Forward', '33185'], ['Kepa', 'Goalkeeper', '11373'], ['Trevoh Chalobah', 'Defender', '14575'], ['Thiago Silva', 'Defender', '5754'], ['Benoît Badiashile', 'Defender', '53612'], ['Lewis Hall', 'Midfielder', '108922'], ['Marc Cucurella', 'Midfielder', '27277'], ['Hakim Ziyech', 'Midfielder', '20750'], ['Jorginho', 'Midfielder', '5682'], ['Conor Gallagher', 'Forward', '21887'], ['Kai Havertz', 'Forward', '20810'], ['Mason Mount', 'Forward', '14580']]"
75118,"['Man City', 'Wolves']","['3', '0']","['1', '0']",Sun 22 Jan 2023,"['', '4-3-3']","[['Ederson', 'Goalkeeper', '12707'], ['John Stones', 'Defender', '4505'], ['Manuel Akanji', 'Defender', '15656'], ['Aymeric Laporte', 'Defender', '11044'], ['Rico Lewis', 'Midfielder', '99281'], ['Ilkay Gündogan', 'Midfielder', '5101'], ['Rodri', 'Midfielder', '16286'], ['Kevin De Bruyne', 'Midfielder', '4288'], ['Erling Haaland', 'Forward', '65970'], ['Riyad Mahrez', 'Forward', '8983'], ['Jack Grealish', 'Forward', '4260'], ['José Sá', 'Goalkeeper', '15715'], ['Maximilian Kilman', 'Defender', '13522'], ['Hugo Bueno', 'Defender', '66692'], ['Nathan Collins', 'Defender', '24659'], ['Nélson Semedo', 'Defender', '16642'], ['Mario Lemina', 'Midfielder', '5583'], ['Matheus Nunes', 'Midfielder', '76204'], ['Rúben Neves', 'Midfielder', '11180'], ['Raúl Jiménez', 'Forward', '11071'], ['Adama Traoré', 'Forward', '4979'], ['Hwang Hee-Chan', 'Forward', '20337']]"
